SalesOrderNumber,OrderDate,Year,Quarter,YearQuarter,Month,ProductKey,Category,Subcategory,ModelName,Color,CustomerKey,CustomerName,Gender,AgeGroup,Education,Region,SalespersonID,SalespersonName,SupervisorName,SalesReasonName,SalesReasonType,Quantity,UnitPrice,UnitCost,SalesAmount,TotalCost,Profit,ShippingDays
SO64176,2008-02-14,2008,Q1,2008-Q1,2,479,Accessories,Bottles and Cages,Road Bottle Cage,,14101,Franklin Lal,M,65+,Bachelors,Australia,9,Rabia Silva,Rudi Chung,Price,Other,18,1275.0,850,22950.0,15300,7650.0,7
SO64176,2008-02-14,2008,Q1,2008-Q1,2,215,Accessories,Helmets,Sport-100,Black,14101,Franklin Lal,M,65+,Bachelors,Australia,9,Rabia Silva,Rudi Chung,Price,Other,54,75.0,50,4050.0,2700,1350.0,7
SO64177,2008-02-14,2008,Q1,2008-Q1,2,564,Bikes,Touring Bikes,Touring-1000,Yellow,12009,Ann Martinez,F,45 - 54,Partial College,Australia,9,Rabia Silva,Rudi Chung,Manufacturer,Other,9,1912.5,1275,17212.5,11475,5737.5,7
SO64177,2008-02-14,2008,Q1,2008-Q1,2,220,Accessories,Helmets,Sport-100,Blue,12009,Ann Martinez,F,45 - 54,Partial College,Australia,9,Rabia Silva,Rudi Chung,Manufacturer,Other,18,82.5,55,1485.0,990,495.0,7
SO64178,2008-02-15,2008,Q1,2008-Q1,2,477,Accessories,Bottles and Cages,Water Bottle,,11501,Brandy Chandra,F,25 - 34,Partial College,Canada,6,Kayan Walters,Rudi Chung,Price,Other,9,1260.0,840,11340.0,7560,3780.0,7
SO64178,2008-02-15,2008,Q1,2008-Q1,2,479,Accessories,Bottles and Cages,Road Bottle Cage,,11501,Brandy Chandra,F,25 - 34,Partial College,Canada,6,Kayan Walters,Rudi Chung,Price,Other,30,1275.0,850,38250.0,25500,12750.0,7
SO64178,2008-02-15,2008,Q1,2008-Q1,2,220,Accessories,Helmets,Sport-100,Blue,11501,Brandy Chandra,F,25 - 34,Partial College,Canada,6,Kayan Walters,Rudi Chung,Price,Other,9,82.5,55,742.5,495,247.5,7
SO64179,2008-02-15,2008,Q1,2008-Q1,2,536,Accessories,Tires and Tubes,ML Mountain Tire,,18300,Diane Ramos,F,45 - 54,Partial College,Australia,9,Rabia Silva,Rudi Chung,Television Advertisement,Marketing,6,1702.5,1135,10215.0,6810,3405.0,7
SO64180,2008-02-15,2008,Q1,2008-Q1,2,539,Accessories,Tires and Tubes,ML Road Tire,,18192,Max Hernandez,M,25 - 34,Bachelors,Australia,9,Rabia Silva,Rudi Chung,Price,Other,1,1725.0,1150,1725.0,1150,575.0,7
SO64180,2008-02-15,2008,Q1,2008-Q1,2,529,Accessories,Tires and Tubes,Road Tire Tube,,18192,Max Hernandez,M,25 - 34,Bachelors,Australia,9,Rabia Silva,Rudi Chung,Price,Other,6,1650.0,1100,9900.0,6600,3300.0,7
SO64181,2008-02-15,2008,Q1,2008-Q1,2,477,Accessories,Bottles and Cages,Water Bottle,,20407,Kristopher Vance,M,55 - 64,Partial High School,Australia,9,Rabia Silva,Rudi Chung,Price,Other,6,1260.0,840,7560.0,5040,2520.0,7
SO64182,2008-02-15,2008,Q1,2008-Q1,2,223,Clothing,Caps,Cycling Cap,Multi,18253,Trisha Guo,F,35 - 44,Graduate Degree,Australia,9,Rabia Silva,Rudi Chung,Price,Other,12,105.0,70,1260.0,840,420.0,7
SO64183,2008-02-15,2008,Q1,2008-Q1,2,356,Bikes,Mountain Bikes,Mountain-200,Silver,16589,Martin Suri,M,55 - 64,Partial College,United Kingdom,10,Roshan Jeffery,Benn Pitt,Price,Other,4,592.5,395,2370.0,1580,790.0,7
SO64183,2008-02-15,2008,Q1,2008-Q1,2,480,Accessories,Tires and Tubes,Patch kit,,16589,Martin Suri,M,55 - 64,Partial College,United Kingdom,10,Roshan Jeffery,Benn Pitt,Price,Other,12,1282.5,855,15390.0,10260,5130.0,7
SO64183,2008-02-15,2008,Q1,2008-Q1,2,486,Accessories,Bike Stands,All-Purpose Bike Stand,,16589,Martin Suri,M,55 - 64,Partial College,United Kingdom,10,Roshan Jeffery,Benn Pitt,Price,Other,6,1327.5,885,7965.0,5310,2655.0,7
SO64184,2008-02-15,2008,Q1,2008-Q1,2,591,Bikes,Mountain Bikes,Mountain-500,Silver,17948,Cheryl Vazquez,F,45 - 54,Bachelors,United Kingdom,10,Roshan Jeffery,Benn Pitt,Price,Other,6,2115.0,1410,12690.0,8460,4230.0,7
SO64184,2008-02-15,2008,Q1,2008-Q1,2,485,Accessories,Fenders,Fender Set - Mountain,,17948,Cheryl Vazquez,F,45 - 54,Bachelors,United Kingdom,10,Roshan Jeffery,Benn Pitt,Price,Other,3,1320.0,880,3960.0,2640,1320.0,7
SO64184,2008-02-15,2008,Q1,2008-Q1,2,478,Accessories,Bottles and Cages,Mountain Bottle Cage,,17948,Cheryl Vazquez,F,45 - 54,Bachelors,United Kingdom,10,Roshan Jeffery,Benn Pitt,Price,Other,3,1267.5,845,3802.5,2535,1267.5,7
SO64184,2008-02-15,2008,Q1,2008-Q1,2,477,Accessories,Bottles and Cages,Water Bottle,,17948,Cheryl Vazquez,F,45 - 54,Bachelors,United Kingdom,10,Roshan Jeffery,Benn Pitt,Price,Other,3,1260.0,840,3780.0,2520,1260.0,7
SO64185,2008-02-15,2008,Q1,2008-Q1,2,587,Bikes,Mountain Bikes,Mountain-400-W,Silver,16272,Raul Deng,M,35 - 44,High School,United Kingdom,10,Roshan Jeffery,Benn Pitt,On Promotion,Promotion,3,2085.0,1390,6255.0,4170,2085.0,7
SO64185,2008-02-15,2008,Q1,2008-Q1,2,476,Clothing,Shorts,Women's Mountain Shorts,Black,16272,Raul Deng,M,35 - 44,High School,United Kingdom,10,Roshan Jeffery,Benn Pitt,On Promotion,Promotion,9,1252.5,835,11272.5,7515,3757.5,7
SO64186,2008-02-15,2008,Q1,2008-Q1,2,356,Bikes,Mountain Bikes,Mountain-200,Silver,12285,Bethany Chande,F,35 - 44,Bachelors,France,7,King Landry,Benn Pitt,Manufacturer,Other,9,592.5,395,5332.5,3555,1777.5,7
SO64186,2008-02-15,2008,Q1,2008-Q1,2,537,Accessories,Tires and Tubes,HL Mountain Tire,,12285,Bethany Chande,F,35 - 44,Bachelors,France,7,King Landry,Benn Pitt,Manufacturer,Other,27,1710.0,1140,46170.0,30780,15390.0,7
SO64186,2008-02-15,2008,Q1,2008-Q1,2,212,Accessories,Helmets,Sport-100,Red,12285,Bethany Chande,F,35 - 44,Bachelors,France,7,King Landry,Benn Pitt,Manufacturer,Other,9,67.5,45,607.5,405,202.5,7
SO64187,2008-02-15,2008,Q1,2008-Q1,2,360,Bikes,Mountain Bikes,Mountain-200,Black,15675,Jay Alonso,M,35 - 44,Graduate Degree,Germany,8,Meerab Yang,Rudi Chung,Price,Other,9,607.5,405,5467.5,3645,1822.5,7
SO64187,2008-02-15,2008,Q1,2008-Q1,2,528,Accessories,Tires and Tubes,Mountain Tire Tube,,15675,Jay Alonso,M,35 - 44,Graduate Degree,Germany,8,Meerab Yang,Rudi Chung,Price,Other,126,1642.5,1095,206955.0,137970,68985.0,7
SO64187,2008-02-15,2008,Q1,2008-Q1,2,537,Accessories,Tires and Tubes,HL Mountain Tire,,15675,Jay Alonso,M,35 - 44,Graduate Degree,Germany,8,Meerab Yang,Rudi Chung,Price,Other,9,1710.0,1140,15390.0,10260,5130.0,7
SO64188,2008-02-15,2008,Q1,2008-Q1,2,480,Accessories,Tires and Tubes,Patch kit,,11498,Arturo Sun,M,25 - 34,Partial College,Canada,6,Kayan Walters,Rudi Chung,Price,Other,9,1282.5,855,11542.5,7695,3847.5,7
SO64189,2008-02-15,2008,Q1,2008-Q1,2,529,Accessories,Tires and Tubes,Road Tire Tube,,27990,Katherine Thompson,F,55 - 64,High School,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,9,1650.0,1100,14850.0,9900,4950.0,7
SO64189,2008-02-15,2008,Q1,2008-Q1,2,220,Accessories,Helmets,Sport-100,Blue,27990,Katherine Thompson,F,55 - 64,High School,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,126,82.5,55,10395.0,6930,3465.0,7
SO64190,2008-02-15,2008,Q1,2008-Q1,2,539,Accessories,Tires and Tubes,ML Road Tire,,28812,Brianna Watson,F,35 - 44,Graduate Degree,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,12,1725.0,1150,20700.0,13800,6900.0,7
SO64191,2008-02-15,2008,Q1,2008-Q1,2,539,Accessories,Tires and Tubes,ML Road Tire,,14084,Robert Lal,M,25 - 34,High School,Canada,6,Kayan Walters,Rudi Chung,Price,Other,12,1725.0,1150,20700.0,13800,6900.0,7
SO64191,2008-02-15,2008,Q1,2008-Q1,2,529,Accessories,Tires and Tubes,Road Tire Tube,,14084,Robert Lal,M,25 - 34,High School,Canada,6,Kayan Walters,Rudi Chung,Price,Other,12,1650.0,1100,19800.0,13200,6600.0,7
SO64191,2008-02-15,2008,Q1,2008-Q1,2,462,Clothing,Gloves,Half-Finger Gloves,Black,14084,Robert Lal,M,25 - 34,High School,Canada,6,Kayan Walters,Rudi Chung,Price,Other,12,1170.0,780,14040.0,9360,4680.0,7
SO64192,2008-02-15,2008,Q1,2008-Q1,2,480,Accessories,Tires and Tubes,Patch kit,,11214,Charles Miller,M,55 - 64,Partial College,United States,1,Aahil Mullen,Benn Pitt,Price,Other,12,1282.5,855,15390.0,10260,5130.0,7
SO64193,2008-02-15,2008,Q1,2008-Q1,2,538,Accessories,Tires and Tubes,LL Road Tire,,27749,Alexis Brown,F,25 - 34,Partial College,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,3,1717.5,1145,5152.5,3435,1717.5,7
SO64194,2008-02-15,2008,Q1,2008-Q1,2,541,Accessories,Tires and Tubes,Touring Tire,,26721,Paula Jimenez,F,45 - 54,Partial College,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,2,1740.0,1160,3480.0,2320,1160.0,7
SO64194,2008-02-15,2008,Q1,2008-Q1,2,466,Clothing,Gloves,Half-Finger Gloves,Black,26721,Paula Jimenez,F,45 - 54,Partial College,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,63,1185.0,790,74655.0,49770,24885.0,7
SO64194,2008-02-15,2008,Q1,2008-Q1,2,530,Accessories,Tires and Tubes,Touring Tire Tube,,26721,Paula Jimenez,F,45 - 54,Partial College,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,36,1657.5,1105,59670.0,39780,19890.0,7
SO64195,2008-02-15,2008,Q1,2008-Q1,2,538,Accessories,Tires and Tubes,LL Road Tire,,11300,Fernando Barnes,M,45 - 54,Partial College,Canada,6,Kayan Walters,Rudi Chung,Price,Other,6,1717.5,1145,10305.0,6870,3435.0,7
SO64196,2008-02-15,2008,Q1,2008-Q1,2,541,Accessories,Tires and Tubes,Touring Tire,,13701,Haley Scott,F,25 - 34,Partial College,Canada,6,Kayan Walters,Rudi Chung,Price,Other,6,1740.0,1160,10440.0,6960,3480.0,7
SO64196,2008-02-15,2008,Q1,2008-Q1,2,530,Accessories,Tires and Tubes,Touring Tire Tube,,13701,Haley Scott,F,25 - 34,Partial College,Canada,6,Kayan Walters,Rudi Chung,Price,Other,1,1657.5,1105,1657.5,1105,552.5,7
SO64196,2008-02-15,2008,Q1,2008-Q1,2,479,Accessories,Bottles and Cages,Road Bottle Cage,,13701,Haley Scott,F,25 - 34,Partial College,Canada,6,Kayan Walters,Rudi Chung,Price,Other,20,1275.0,850,25500.0,17000,8500.0,7
SO64197,2008-02-15,2008,Q1,2008-Q1,2,536,Accessories,Tires and Tubes,ML Mountain Tire,,23108,Savannah Wright,F,25 - 34,Partial College,United States,1,Aahil Mullen,Benn Pitt,Price,Other,2,1702.5,1135,3405.0,2270,1135.0,7
SO64197,2008-02-15,2008,Q1,2008-Q1,2,480,Accessories,Tires and Tubes,Patch kit,,23108,Savannah Wright,F,25 - 34,Partial College,United States,1,Aahil Mullen,Benn Pitt,Price,Other,10,1282.5,855,12825.0,8550,4275.0,7
SO64198,2008-02-15,2008,Q1,2008-Q1,2,536,Accessories,Tires and Tubes,ML Mountain Tire,,23712,Riley Murphy,F,55 - 64,Bachelors,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,32,1702.5,1135,54480.0,36320,18160.0,7
SO64198,2008-02-15,2008,Q1,2008-Q1,2,481,Clothing,Socks,Racing Socks,White,23712,Riley Murphy,F,55 - 64,Bachelors,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,10,1290.0,860,12900.0,8600,4300.0,7
SO64199,2008-02-15,2008,Q1,2008-Q1,2,478,Accessories,Bottles and Cages,Mountain Bottle Cage,,20518,Desiree Sanz,F,55 - 64,Partial College,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,10,1267.5,845,12675.0,8450,4225.0,7
SO64199,2008-02-15,2008,Q1,2008-Q1,2,477,Accessories,Bottles and Cages,Water Bottle,,20518,Desiree Sanz,F,55 - 64,Partial College,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,32,1260.0,840,40320.0,26880,13440.0,7
SO64199,2008-02-15,2008,Q1,2008-Q1,2,212,Accessories,Helmets,Sport-100,Red,20518,Desiree Sanz,F,55 - 64,Partial College,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,16,67.5,45,1080.0,720,360.0,7
SO64200,2008-02-15,2008,Q1,2008-Q1,2,476,Clothing,Shorts,Women's Mountain Shorts,Black,19756,Nicolas Yuan,M,25 - 34,Partial College,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,10,1252.5,835,12525.0,8350,4175.0,7
SO64200,2008-02-15,2008,Q1,2008-Q1,2,223,Clothing,Caps,Cycling Cap,Multi,19756,Nicolas Yuan,M,25 - 34,Partial College,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,32,105.0,70,3360.0,2240,1120.0,7
SO64201,2008-02-15,2008,Q1,2008-Q1,2,478,Accessories,Bottles and Cages,Mountain Bottle Cage,,13758,Alexandria Bell,F,45 - 54,Graduate Degree,Canada,6,Kayan Walters,Rudi Chung,Price,Other,32,1267.5,845,40560.0,27040,13520.0,7
SO64201,2008-02-15,2008,Q1,2008-Q1,2,477,Accessories,Bottles and Cages,Water Bottle,,13758,Alexandria Bell,F,45 - 54,Graduate Degree,Canada,6,Kayan Walters,Rudi Chung,Price,Other,32,1260.0,840,40320.0,26880,13440.0,7
SO64201,2008-02-15,2008,Q1,2008-Q1,2,480,Accessories,Tires and Tubes,Patch kit,,13758,Alexandria Bell,F,45 - 54,Graduate Degree,Canada,6,Kayan Walters,Rudi Chung,Price,Other,20,1282.5,855,25650.0,17100,8550.0,7
SO64202,2008-02-15,2008,Q1,2008-Q1,2,474,Clothing,Shorts,Women's Mountain Shorts,Black,17126,Natalie Perry,F,55 - 64,Bachelors,Canada,6,Kayan Walters,Rudi Chung,Review,Other,48,1237.5,825,59400.0,39600,19800.0,7
SO64203,2008-02-15,2008,Q1,2008-Q1,2,528,Accessories,Tires and Tubes,Mountain Tire Tube,,21916,Jesse Evans,M,45 - 54,High School,Canada,6,Kayan Walters,Rudi Chung,Price,Other,44,1642.5,1095,72270.0,48180,24090.0,7
SO64203,2008-02-15,2008,Q1,2008-Q1,2,215,Accessories,Helmets,Sport-100,Black,21916,Jesse Evans,M,45 - 54,High School,Canada,6,Kayan Walters,Rudi Chung,Price,Other,11,75.0,50,825.0,550,275.0,7
SO64204,2008-02-15,2008,Q1,2008-Q1,2,485,Accessories,Fenders,Fender Set - Mountain,,13752,Isabella Parker,F,45 - 54,Graduate Degree,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,22,1320.0,880,29040.0,19360,9680.0,7
SO64204,2008-02-15,2008,Q1,2008-Q1,2,480,Accessories,Tires and Tubes,Patch kit,,13752,Isabella Parker,F,45 - 54,Graduate Degree,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,22,1282.5,855,28215.0,18810,9405.0,7
SO64205,2008-02-15,2008,Q1,2008-Q1,2,536,Accessories,Tires and Tubes,ML Mountain Tire,,22812,Destiny Washington,F,55 - 64,Bachelors,United Kingdom,10,Roshan Jeffery,Benn Pitt,Price,Other,220,1702.5,1135,374550.0,249700,124850.0,7
SO64205,2008-02-15,2008,Q1,2008-Q1,2,480,Accessories,Tires and Tubes,Patch kit,,22812,Destiny Washington,F,55 - 64,Bachelors,United Kingdom,10,Roshan Jeffery,Benn Pitt,Price,Other,12,1282.5,855,15390.0,10260,5130.0,7
SO64206,2008-02-15,2008,Q1,2008-Q1,2,538,Accessories,Tires and Tubes,LL Road Tire,,28892,Marissa Bryant,F,55 - 64,Partial College,United Kingdom,10,Roshan Jeffery,Benn Pitt,Price,Other,6,1717.5,1145,10305.0,6870,3435.0,7
SO64207,2008-02-15,2008,Q1,2008-Q1,2,477,Accessories,Bottles and Cages,Water Bottle,,21086,Katelyn Bell,F,65+,Partial College,Germany,8,Meerab Yang,Rudi Chung,Price,Other,6,1260.0,840,7560.0,5040,2520.0,7
SO64207,2008-02-15,2008,Q1,2008-Q1,2,223,Clothing,Caps,Cycling Cap,Multi,21086,Katelyn Bell,F,65+,Partial College,Germany,8,Meerab Yang,Rudi Chung,Price,Other,12,105.0,70,1260.0,840,420.0,7
SO64207,2008-02-15,2008,Q1,2008-Q1,2,212,Accessories,Helmets,Sport-100,Red,21086,Katelyn Bell,F,65+,Partial College,Germany,8,Meerab Yang,Rudi Chung,Price,Other,6,67.5,45,405.0,270,135.0,7
SO64208,2008-02-15,2008,Q1,2008-Q1,2,538,Accessories,Tires and Tubes,LL Road Tire,,21127,Crystal Zheng,F,25 - 34,Partial College,France,7,King Landry,Benn Pitt,Price,Other,12,1717.5,1145,20610.0,13740,6870.0,7
SO64208,2008-02-15,2008,Q1,2008-Q1,2,529,Accessories,Tires and Tubes,Road Tire Tube,,21127,Crystal Zheng,F,25 - 34,Partial College,France,7,King Landry,Benn Pitt,Price,Other,6,1650.0,1100,9900.0,6600,3300.0,7
SO64208,2008-02-15,2008,Q1,2008-Q1,2,212,Accessories,Helmets,Sport-100,Red,21127,Crystal Zheng,F,25 - 34,Partial College,France,7,King Landry,Benn Pitt,Price,Other,6,67.5,45,405.0,270,135.0,7
SO64209,2008-02-15,2008,Q1,2008-Q1,2,530,Accessories,Tires and Tubes,Touring Tire Tube,,25534,Casey Sanz,M,65+,Graduate Degree,France,7,King Landry,Benn Pitt,Price,Other,12,1657.5,1105,19890.0,13260,6630.0,7
SO64210,2008-02-15,2008,Q1,2008-Q1,2,537,Accessories,Tires and Tubes,HL Mountain Tire,,12150,Logan Wang,M,35 - 44,Graduate Degree,United States,4,Fintan Knott,Patrycja Bloggs,Television Advertisement,Marketing,12,1710.0,1140,20520.0,13680,6840.0,7
SO64211,2008-02-15,2008,Q1,2008-Q1,2,485,Accessories,Fenders,Fender Set - Mountain,,12905,Alexandra Sanchez,F,35 - 44,Graduate Degree,United States,1,Aahil Mullen,Benn Pitt,Price,Other,18,1320.0,880,23760.0,15840,7920.0,7
SO64211,2008-02-15,2008,Q1,2008-Q1,2,226,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,12905,Alexandra Sanchez,F,35 - 44,Graduate Degree,United States,1,Aahil Mullen,Benn Pitt,Price,Other,27,112.5,75,3037.5,2025,1012.5,7
SO64212,2008-02-15,2008,Q1,2008-Q1,2,373,Bikes,Road Bikes,Road-250,Black,20545,Vanessa Butler,F,55 - 64,Partial High School,United States,1,Aahil Mullen,Benn Pitt,Price,Other,27,682.5,455,18427.5,12285,6142.5,7
SO64212,2008-02-15,2008,Q1,2008-Q1,2,479,Accessories,Bottles and Cages,Road Bottle Cage,,20545,Vanessa Butler,F,55 - 64,Partial High School,United States,1,Aahil Mullen,Benn Pitt,Price,Other,27,1275.0,850,34425.0,22950,11475.0,7
SO64212,2008-02-15,2008,Q1,2008-Q1,2,477,Accessories,Bottles and Cages,Water Bottle,,20545,Vanessa Butler,F,55 - 64,Partial High School,United States,1,Aahil Mullen,Benn Pitt,Price,Other,54,1260.0,840,68040.0,45360,22680.0,7
SO64212,2008-02-15,2008,Q1,2008-Q1,2,212,Accessories,Helmets,Sport-100,Red,20545,Vanessa Butler,F,55 - 64,Partial High School,United States,1,Aahil Mullen,Benn Pitt,Price,Other,27,67.5,45,1822.5,1215,607.5,7
SO64212,2008-02-15,2008,Q1,2008-Q1,2,226,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,20545,Vanessa Butler,F,55 - 64,Partial High School,United States,1,Aahil Mullen,Benn Pitt,Price,Other,6,112.5,75,675.0,450,225.0,7
SO64213,2008-02-15,2008,Q1,2008-Q1,2,590,Bikes,Mountain Bikes,Mountain-400-W,Silver,14651,Amber Green,F,45 - 54,Partial College,United States,1,Aahil Mullen,Benn Pitt,Price,Other,3,2107.5,1405,6322.5,4215,2107.5,7
SO64213,2008-02-15,2008,Q1,2008-Q1,2,475,Clothing,Shorts,Women's Mountain Shorts,Black,14651,Amber Green,F,45 - 54,Partial College,United States,1,Aahil Mullen,Benn Pitt,Price,Other,1,1245.0,830,1245.0,830,415.0,7
SO64213,2008-02-15,2008,Q1,2008-Q1,2,229,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,14651,Amber Green,F,45 - 54,Partial College,United States,1,Aahil Mullen,Benn Pitt,Price,Other,3,120.0,80,360.0,240,120.0,7
SO64214,2008-02-15,2008,Q1,2008-Q1,2,599,Bikes,Mountain Bikes,Mountain-500,Black,15995,Kaitlyn Johnson,F,55 - 64,Partial College,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,1,2175.0,1450,2175.0,1450,725.0,7
SO64214,2008-02-15,2008,Q1,2008-Q1,2,478,Accessories,Bottles and Cages,Mountain Bottle Cage,,15995,Kaitlyn Johnson,F,55 - 64,Partial College,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,120,1267.5,845,152100.0,101400,50700.0,7
SO64214,2008-02-15,2008,Q1,2008-Q1,2,477,Accessories,Bottles and Cages,Water Bottle,,15995,Kaitlyn Johnson,F,55 - 64,Partial College,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,90,1260.0,840,113400.0,75600,37800.0,7
SO64214,2008-02-15,2008,Q1,2008-Q1,2,488,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,15995,Kaitlyn Johnson,F,55 - 64,Partial College,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,11,1342.5,895,14767.5,9845,4922.5,7
SO64215,2008-02-15,2008,Q1,2008-Q1,2,356,Bikes,Mountain Bikes,Mountain-200,Silver,15167,Sara Hernandez,F,65+,Bachelors,United States,1,Aahil Mullen,Benn Pitt,Price,Other,2,592.5,395,1185.0,790,395.0,7
SO64215,2008-02-15,2008,Q1,2008-Q1,2,478,Accessories,Bottles and Cages,Mountain Bottle Cage,,15167,Sara Hernandez,F,65+,Bachelors,United States,1,Aahil Mullen,Benn Pitt,Price,Other,1,1267.5,845,1267.5,845,422.5,7
SO64215,2008-02-15,2008,Q1,2008-Q1,2,477,Accessories,Bottles and Cages,Water Bottle,,15167,Sara Hernandez,F,65+,Bachelors,United States,1,Aahil Mullen,Benn Pitt,Price,Other,4,1260.0,840,5040.0,3360,1680.0,7
SO64215,2008-02-15,2008,Q1,2008-Q1,2,489,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,15167,Sara Hernandez,F,65+,Bachelors,United States,1,Aahil Mullen,Benn Pitt,Price,Other,44,1350.0,900,59400.0,39600,19800.0,7
SO64215,2008-02-15,2008,Q1,2008-Q1,2,223,Clothing,Caps,Cycling Cap,Multi,15167,Sara Hernandez,F,65+,Bachelors,United States,1,Aahil Mullen,Benn Pitt,Price,Other,6,105.0,70,630.0,420,210.0,7
SO64216,2008-02-15,2008,Q1,2008-Q1,2,360,Bikes,Mountain Bikes,Mountain-200,Black,15351,Steve Lu,M,55 - 64,Partial College,United States,1,Aahil Mullen,Benn Pitt,Price,Other,3,607.5,405,1822.5,1215,607.5,7
SO64216,2008-02-15,2008,Q1,2008-Q1,2,485,Accessories,Fenders,Fender Set - Mountain,,15351,Steve Lu,M,55 - 64,Partial College,United States,1,Aahil Mullen,Benn Pitt,Price,Other,24,1320.0,880,31680.0,21120,10560.0,7
SO64216,2008-02-15,2008,Q1,2008-Q1,2,477,Accessories,Bottles and Cages,Water Bottle,,15351,Steve Lu,M,55 - 64,Partial College,United States,1,Aahil Mullen,Benn Pitt,Price,Other,6,1260.0,840,7560.0,5040,2520.0,7
SO64216,2008-02-15,2008,Q1,2008-Q1,2,478,Accessories,Bottles and Cages,Mountain Bottle Cage,,15351,Steve Lu,M,55 - 64,Partial College,United States,1,Aahil Mullen,Benn Pitt,Price,Other,6,1267.5,845,7605.0,5070,2535.0,7
SO64217,2008-02-15,2008,Q1,2008-Q1,2,362,Bikes,Mountain Bikes,Mountain-200,Black,15329,Brianna Cox,F,55 - 64,Bachelors,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,24,615.0,410,14760.0,9840,4920.0,7
SO64217,2008-02-15,2008,Q1,2008-Q1,2,485,Accessories,Fenders,Fender Set - Mountain,,15329,Brianna Cox,F,55 - 64,Bachelors,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,6,1320.0,880,7920.0,5280,2640.0,7
SO64217,2008-02-15,2008,Q1,2008-Q1,2,212,Accessories,Helmets,Sport-100,Red,15329,Brianna Cox,F,55 - 64,Bachelors,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,24,67.5,45,1620.0,1080,540.0,7
SO64218,2008-02-15,2008,Q1,2008-Q1,2,571,Bikes,Touring Bikes,Touring-3000,Yellow,28509,Audrey Diaz,F,45 - 54,Bachelors,Germany,8,Meerab Yang,Rudi Chung,Manufacturer,Other,24,1965.0,1310,47160.0,31440,15720.0,7
SO64218,2008-02-15,2008,Q1,2008-Q1,2,212,Accessories,Helmets,Sport-100,Red,28509,Audrey Diaz,F,45 - 54,Bachelors,Germany,8,Meerab Yang,Rudi Chung,Manufacturer,Other,24,67.5,45,1620.0,1080,540.0,7
SO64219,2008-02-15,2008,Q1,2008-Q1,2,563,Bikes,Touring Bikes,Touring-1000,Yellow,15106,Shannon Navarro,M,45 - 54,High School,United Kingdom,10,Roshan Jeffery,Benn Pitt,Manufacturer,Other,24,1905.0,1270,45720.0,30480,15240.0,7
SO64219,2008-02-15,2008,Q1,2008-Q1,2,212,Accessories,Helmets,Sport-100,Red,15106,Shannon Navarro,M,45 - 54,High School,United Kingdom,10,Roshan Jeffery,Benn Pitt,Manufacturer,Other,11,67.5,45,742.5,495,247.5,7
SO64219,2008-02-15,2008,Q1,2008-Q1,2,489,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,15106,Shannon Navarro,M,45 - 54,High School,United Kingdom,10,Roshan Jeffery,Benn Pitt,Manufacturer,Other,22,1350.0,900,29700.0,19800,9900.0,7
SO64220,2008-02-15,2008,Q1,2008-Q1,2,582,Bikes,Road Bikes,Road-350-W,Yellow,15036,Derek She,M,25 - 34,Bachelors,Australia,9,Rabia Silva,Rudi Chung,Review,Other,6,2047.5,1365,12285.0,8190,4095.0,7
SO64220,2008-02-15,2008,Q1,2008-Q1,2,215,Accessories,Helmets,Sport-100,Black,15036,Derek She,M,25 - 34,Bachelors,Australia,9,Rabia Silva,Rudi Chung,Review,Other,6,75.0,50,450.0,300,150.0,7
SO64221,2008-02-15,2008,Q1,2008-Q1,2,385,Bikes,Road Bikes,Road-550-W,Yellow,25948,Christine Stone,F,45 - 54,Partial High School,Australia,9,Rabia Silva,Rudi Chung,Manufacturer,Other,20,727.5,485,14550.0,9700,4850.0,7
